"Parent_Entity","Child_Entity","Cardinality","FK_Columns","Relationship_Type"
"AGREEMENT_PRODUCT","INSTRUMENT_METRIC_TYPE_CALCULATION","0:M","","association"
"AGREEMENT_PRODUCT","INTEREST_RATE_RISK_CALCULATION","0:M","","association"
"AGREEMENT_PRODUCT_FEATURE","AGREEMENT_PRODUCT_FEATURE_RELATED","0:M","","association"
"AGREEMENT_PRODUCT_ROLE_TYPE","AGREEMENT_PRODUCT","0:M","","association"
"AGREEMENT_PROJECT_ROLE","AGREEMENT_PROJECT","0:M","","association"
"AGREEMENT_PROMOTION_OFFER_ROLE_TYPE","AGREEMENT_PROMOTION_OFFER","0:M","","association"
"AGREEMENT_QUOTATION_ROLE","QUOTATION_AGREEMENT","0:M","","association"
"AGREEMENT_RELATED_REASON","AGREEMENT_RELATED","0:M","","association"
"AGREEMENT_REMEDIATION_PLAN","AGREEMENT_REMEDIATION_STATUS","0:M","","association"
"AGREEMENT_REMEDIATION_PLAN","LOAN_MODIFICATION","0:M","","association"
"AGREEMENT_REMEDIATION_PLAN","LOAN_RESTRUCTURE","0:1","","association"
"AGREEMENT_RISK_GRADE","AGREEMENT_RISK_GRADE_RELATED_is_related_with","0:M","","association"
"AGREEMENT_RISK_GRADE","AGREEMENT_RISK_GRADE_RELATED_relates_to","0:M","","association"
"AGREEMENT_RISK_GRADE","PARTY_TO_AGREEMENT_RISK_GRADE","0:M","","association"
"AGREEMENT_SCORE","AGREEMENT_SCORE_RELATED_is_related_to","0:M","","association"
"AGREEMENT_SCORE","AGREEMENT_SCORE_RELATED_is_related_with","0:M","","association"
"AGREEMENT_STATEMENT","AGREEMENT_STATEMENT_LINE_ITEM","0:M","","association"
"AGREEMENT_STATEMENT","AGREEMENT_STATEMENT_METRIC","0:M","","association"
"AGREEMENT_STATEMENT","CARD_STATEMENT","0:M","","association"
"AGREEMENT_STATEMENT","INVESTMENT_HOLDING_STATEMENT","0:M","","association"
"AGREEMENT_STATEMENT_LINE_AMOUNT_TYPE","AGREEMENT_STATEMENT_LINE_ITEM","0:M","","association"
"AGREEMENT_STATEMENT_LINE_ITEM","AGREEMENT_STATEMENT_LINE_METRIC","0:M","","association"
"AGREEMENT_STATEMENT_LINE_ITEM_SUBTYPE","AGREEMENT_STATEMENT_LINE_ITEM","0:M","","association"
"AGREEMENT_STATUS_REASON_TYPE","AGREEMENT_STATUS","0:M","","association"
"AGREEMENT_STATUS_SCHEME_TYPE","AGREEMENT_STATUS","0:M","","association"
"AGREEMENT_STATUS_SCHEME_TYPE","AGREEMENT_STATUS_TYPE","0:M","","association"
"AGREEMENT_STATUS_TYPE","AGREEMENT_STATUS","0:M","","association"
"AGREEMENT_STATUS_TYPE","BASEL_DEFAULT_STATUS_PARAMETER","0:M","","association"
"AGREEMENT_STATUS_TYPE","BASEL_RETAIL_DEFAULT_PARAMETER","0:M","","association"
"AGREEMENT_STATUS_TYPE","POLICY_INSURABLE_INTEREST_COVERAGE_STATUS","0:M","","association"
"AGREEMENT_STATUS_TYPE","POLICY_INSURABLE_INTEREST_STATUS","0:M","","association"
"AGREEMENT_SUBTYPE","AGREEMENT","0:M","","association"
"AGREEMENT_TEXT","AGREEMENT_TEXT_SECTION","0:1","","association"
"AGREEMENT_TYPE","AGREEMENT","0:M","","association"
"ALARM_TYPE","MOTOR_VEHICLE_DETAIL","0:M","","association"
"ALERT_EVENT","ALERT_EVENT_WEIGHTING","0:M","","association"
"ALERT_EVENT","ALERT_RESOLUTION_TEXT","0:M","","association"
"ALERT_EVENT_CATEGORY","ALERT_EVENT","0:M","","association"
"ALERT_EVENT_SUBTYPE","ALERT_EVENT","0:M","","association"
"ALERT_PRIORITY_TYPE","ALERT_EVENT","0:M","","association"
"ALERT_PRIORITY_TYPE","ALERT_SETUP","0:M","","association"
"ALERT_SETUP","ALERT_SETUP_COMMENT","0:M","","association"
"ALERT_SETUP","ALERT_SETUP_CONDITION","0:M","","association"
"ALERT_SETUP","ALERT_SETUP_NOTIFICATION_LOCATOR","0:M","","association"
"ALERT_SETUP","ALERT_SETUP_NOTIFICATION_PARTY","0:M","","association"
"ALERT_SETUP","ALERT_STANDARD_TRIGGER","0:M","","association"
"ALERT_SETUP_CONDITION","ALERT_SETUP_CONDITION","0:M","","association"
"ALERT_SETUP_NOTIFICATION_LEVEL_TYPE","ALERT_SETUP_NOTIFICATION_PARTY","0:M","","association"
"ALERT_TRIGGER_SUBTYPE","ALERT_EVENT","0:M","","association"
"ALERT_TYPE","ALERT_SETUP","0:M","","association"
"ALERT_WEIGHTING_VALUE_TYPE","ALERT_EVENT_WEIGHTING","0:M","","association"
"AMBULATORY_PATIENT_CLASSIFICATION","OUTPATIENT_INSTITUTIONAL_CLAIM_APC","0:M","","association"
"AMBULATORY_PATIENT_CLASSIFICATION","PROCEDURE_CODE","1:M","","association"
"AMBULATORY_PATIENT_GROUP_TYPE","PROCEDURE_CODE","1:M","","association"
"AMBULATORY_PATIENT_GROUP_TYPE","PROFESSIONAL_CLAIM_APG","0:M","","association"
"AMBULATORY_PATIENT_GROUP_TYPE","PROFESSIONAL_CLAIM_SERVICE_describes","0:M","","association"
"AMBULATORY_PATIENT_GROUP_TYPE","PROFESSIONAL_CLAIM_SERVICE_is_repriced","0:M","","association"
"AMORTIZATION_METHOD_TYPE","INTANGIBLE_ASSET_ACCOUNT","0:M","","association"
"AMORTIZATION_METHOD_TYPE","LOAN_TERM_AGREEMENT","0:M","","association"
"AMORTIZATION_METHOD_TYPE","SECURITIZATION_POOL","0:M","","association"
"ANALYTICAL_MODEL","AGREEMENT_GROUP","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_DOCUMENT","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_PARTY","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_RISK_FACTOR","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_STATUS","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_TO_GROUP","0:M","","association"
"ANALYTICAL_MODEL","ANALYTICAL_MODEL_VALUE","0:M","","association"
"ANALYTICAL_MODEL","ASSUMPTION_SET","0:M","","association"
"ANALYTICAL_MODEL","DERIVED_WEATHER","0:M","","association"
"ANALYTICAL_MODEL","INVESTMENT_POSITION","0:M","","association"
"ANALYTICAL_MODEL","INVESTMENT_PRODUCT_EVENT","0:M","","association"
"ANALYTICAL_MODEL","MODEL_CALCULATION_CRITERIA","0:M","","association"
"ANALYTICAL_MODEL","MODEL_RELATIONSHIP_is_related_to","0:M","","association"
"ANALYTICAL_MODEL","MODEL_RELATIONSHIP_is_related_with","0:M","","association"
"ANALYTICAL_MODEL","MODEL_RUN","0:M","","association"
"ANALYTICAL_MODEL","POLICY_METRIC","0:M","","association"
"ANALYTICAL_MODEL","PRODUCT_GROUP_METRIC","0:M","","association"
"ANALYTICAL_MODEL","REPURCHASE_AGREEMENT","0:M","","association"
"ANALYTICAL_MODEL","RISK_CALCULATION_SCENARIO","0:M","","association"
"ANALYTICAL_MODEL","RISK_RATING_METHOD","0:M","","association"
"ANALYTICAL_MODEL_GROUP","ANALYTICAL_MODEL_TO_GROUP","0:M","","association"
"ANALYTICAL_MODEL_PARTY_ROLE","ANALYTICAL_MODEL_PARTY","0:M","","association"
"ANALYTICAL_MODEL_PARTY_ROLE","MODEL_RUN_PARTY","0:M","","association"
"ANALYTICAL_MODEL_RISK_FACTOR_ROLE","ANALYTICAL_MODEL_RISK_FACTOR","0:M","","association"
"ANALYTICAL_MODEL_VALUE","ANALYTICAL_MODEL_TO_RISK_GRADE","0:M","","association"
"ANALYTICAL_MODEL_VALUE","FEATURE_SCORE_MODEL_ELIGIBILITY","0:M","","association"
"ANALYTICAL_MODEL_VALUE","PRODUCT_FEATURE_SCORE_MODEL_ELIGIBILITY","0:M","","association"
"ANALYTICAL_MODEL_VALUE","PRODUCT_SCORE_MODEL_ELIGIBILITY","0:M","","association"
"ANIMAL_BREED_TYPE","ANIMAL","0:M","","association"
"ANIMAL_TYPE","ANIMAL","0:M","","association"
"APPLICANT_INTERVIEW_RESULT_TYPE","POSITION_APPLICANT_INTERVIEW","0:M","","association"
"APPLICATION","AGREEMENT_APPLICATION","0:M","","association"
"APPLICATION","APPLICATION_ACTIVITY","0:M","","association"
"APPLICATION","APPLICATION_ASSET","0:M","","association"
"APPLICATION","APPLICATION_CHECKLIST","0:M","","association"
"APPLICATION","APPLICATION_CREDIT_REPORT","0:M","","association"
"APPLICATION","APPLICATION_DOCUMENT","0:M","","association"
"APPLICATION","APPLICATION_EVENT","0:M","","association"
"APPLICATION","APPLICATION_FEATURE","0:M","","association"
"APPLICATION","APPLICATION_FRAUD_CASE","0:M","","association"
"APPLICATION","APPLICATION_INSURANCE_RISK_CATEGORY","0:M","","association"
"APPLICATION","APPLICATION_INVESTMENT_DETAIL","0:M","","association"
"APPLICATION","APPLICATION_LOCATOR","0:M","","association"
"APPLICATION","APPLICATION_METRIC","0:M","","association"
"APPLICATION","APPLICATION_PARTY_PRODUCT","0:M","","association"
"APPLICATION","APPLICATION_PRODUCT","0:M","","association"
"APPLICATION","APPLICATION_QUESTION_RESPONSE","0:M","","association"
"APPLICATION","APPLICATION_RELATED_is_related_to","0:M","","association"
"APPLICATION","APPLICATION_RELATED_is_related_with","0:M","","association"
"APPLICATION","APPLICATION_SCORE","0:M","","association"
"APPLICATION","APPLICATION_STATUS","0:M","","association"
"APPLICATION","APPLICATION_TEXT","0:M","","association"
"APPLICATION","APPLICATION_UNDERWRITE_EXCEPTION","0:M","","association"
"APPLICATION","APPLICATION_UNDERWRITE_REQUIREMENT","0:M","","association"
"APPLICATION","PARTY_APPLICATION","0:M","","association"
"APPLICATION","QUOTATION","0:M","","association"
"APPLICATION_ACTIVITY_TYPE","APPLICATION_ACTIVITY","0:M","","association"
"APPLICATION_ASSET_ROLE_SUBTYPE","APPLICATION_ASSET","0:M","","association"
"APPLICATION_CHECKLIST_ITEM_TYPE","APPLICATION_CHECKLIST","0:M","","association"
"APPLICATION_CHECKLIST_STATUS_TYPE","APPLICATION_CHECKLIST","0:M","","association"
"APPLICATION_FEATURE","APPLICATION_FEATURE_RELATED","0:M","","association"
"APPLICATION_FORM","APPLICATION","0:M","","association"
"APPLICATION_FORM","APPLICATION_FORM_QUESTION","0:M","","association"
"APPLICATION_FORM","APPLICATION_FORM_QUESTION_TYPE","0:M","","association"
"APPLICATION_FORM_QUESTION","APPLICATION_QUESTION_RESPONSE","0:M","","association"
"APPLICATION_FRAUD_TYPE","APPLICATION_FRAUD_CASE","0:M","","association"
"APPLICATION_METRIC_TYPE","APPLICATION_METRIC","0:M","","association"
"APPLICATION_PERFORMANCE_RATING","ONLINE_APPLICATION_RATING_DAYPART","0:M","","association"
"APPLICATION_QUESTION_TYPE","APPLICATION_FORM_QUESTION_TYPE","0:M","","association"
"APPLICATION_RELATIONSHIP_TYPE","APPLICATION_RELATED","0:M","","association"
"APPLICATION_REVIEW_METHOD_TYPE","APPLICATION","0:M","","association"
"APPLICATION_STATUS_REASON_TYPE","APPLICATION_STATUS","0:M","","association"
"APPLICATION_STATUS_TYPE","APPLICATION_STATUS","0:M","","association"
"APPLICATION_TYPE","APPLICATION","0:M","","association"
"APPLICATION_UNDERWRITE_REQUIREMENT","APPLICATION_UNDERWRITE_REQUIREMENT_STATUS","0:M","","association"
"APPLICATION_UNDERWRITE_REQUIREMENT","APPLICATION_UNDERWRITE_REQUIREMENT_TEXT","0:M","","association"
"APPORTIONMENT_VERSION_TYPE","AGREEMENT_INDIRECT_EXPENSE","0:M","","association"
"AP_INVOICE","AP_INVOICE_LINE","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_ADJUSTMENT","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_AMOUNT","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_PAYMENT","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_STATUS","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_VENDOR_PO_LINE","0:M","","association"
"AP_INVOICE_LINE","AP_INVOICE_LINE_VENDOR_RECEIPT_LINE","0:M","","association"
"AP_INVOICE_LINE","INVOICE_LINE_PARTY","0:M","","association"
"AP_INVOICE_SUBTYPE","AP_INVOICE","0:M","","association"
"AREA_JAPAN","PREFECTURE_JAPAN","0:M","","association"
"AR_COLLECTION_ACTIVITY_TYPE","AR_COLLECTION_ACTIVITY","0:M","","association"
"AR_INVOICE","AR_INVOICE_LINE","1:M","","association"
"AR_INVOICE_LINE","AR_INVOICE_LINE_ADJUSTMENT","0:M","","association"
"AR_INVOICE_LINE","AR_INVOICE_LINE_AMOUNT","0:M","","association"
"AR_INVOICE_LINE","AR_INVOICE_LINE_QUANTITY","0:M","","association"
"AR_INVOICE_LINE","AR_INVOICE_LINE_RECEIPT","0:M","","association"
"AR_INVOICE_LINE_TYPE","AR_INVOICE_LINE","0:M","","association"
"AR_INVOICE_REASON_TYPE","AR_INVOICE","0:M","","association"
"AR_INVOICE_TYPE","AR_INVOICE","0:M","","association"
"ASIAN_OPTION_TYPE","ASIAN_OPTION","0:M","","association"
"ASSET-BACKED_SECURITY_PRODUCT","ASSET-BACKED_SECURITY_PRINCIPAL","0:M","","association"
"ASSET-BACKED_SECURITY_PRODUCT","TRANCHE","0:M","","association"
"ASSET-BACKED_SECURITY_TYPE","ASSET-BACKED_SECURITY_PRODUCT","0:M","","association"
"ASSET_ACCOUNT_SUBTYPE","ASSET_ACCOUNT","1:M","","association"
"ASSET_APPRAISAL_REASON_TYPE","PARTY_ASSET_APPRAISAL","0:M","","association"
"ASSET_COLLATERAL_ROLE_TYPE","AGREEMENT_COLLATERAL_ITEM","0:M","","association"
"ASSET_COLLATERAL_ROLE_TYPE","ASSET_COLLATERAL_ITEM","0:M","","association"
"ASSET_COLLATERAL_ROLE_TYPE","PORTFOLIO_COLLATERAL_ITEM","0:M","","association"
"ASSET_DETAIL_SCHEME_TYPE","ASSET_DETAIL_TYPE","0:M","","association"
"ASSET_DETAIL_TYPE","ASSET_DETAIL_CODE_XREF","0:M","","association"
"ASSET_INSPECTION","ASSET_INSPECTION_PARTY","0:M","","association"
"ASSET_INSPECTION","ASSET_INSPECTION_RESULT","0:M","","association"
"ASSET_INSPECTION","ASSET_VALUE","0:M","","association"
"ASSET_INSURANCE_REFUSED_TYPE","PARTY_ASSET","0:M","","association"
"ASSET_LIABILITY_TYPE","AGREEMENT","0:M","","association"
"ASSET_LIABILITY_TYPE","FINANCIAL_PRODUCT","0:M","","association"
"ASSET_LIABILITY_TYPE","PRODUCT_GROUP_BASEL_1_WEIGHT","0:M","","association"
"ASSET_MAINTENANCE_TYPE","PARTY_ASSET_MAINTENANCE","0:M","","association"
"ASSET_RISK_GRADE","ASSET_RISK_GRADE_RELATED_is_related_to","0:M","","association"
"ASSET_RISK_GRADE","ASSET_RISK_GRADE_RELATED_is_related_with","0:M","","association"
"ASSET_ROLE_TYPE","PARTY_AGREEMENT_ASSET","0:M","","association"
"ASSET_ROLE_TYPE","PARTY_TO_PARTY_ASSET","0:M","","association"
"ASSET_USE_TYPE","PARTY_TO_PARTY_ASSET","0:M","","association"
"ASSET_VALUATION_AMOUNT_TYPE","ASSET_VALUE","0:M","","association"
"ASSET_VALUATION_AMOUNT_TYPE","PARTY_ASSET_PART_VALUATION","0:M","","association"
"ASSET_VALUATION_METHOD_TYPE","ASSET_VALUE","0:M","","association"
"ASSET_VALUATION_METHOD_TYPE","COLLATERAL_ITEM_VALUE","0:M","","association"
"ASSET_VALUATION_PURPOSE_TYPE","ASSET_VALUE","0:M","","association"
"ASSOCIATE","ASSOCIATE_BENEFIT_PLAN","0:M","","association"
"ASSOCIATE","ASSOCIATE_CONTACT","0:M","","association"
"ASSOCIATE","ASSOCIATE_EMPLOYMENT","0:M","","association"
"ASSOCIATE","ASSOCIATE_EMPLOYMENT_BASIS","0:M","","association"
"ASSOCIATE","ASSOCIATE_FUNCTION","0:M","","association"
"ASSOCIATE","ASSOCIATE_JOB_CLASSIFICATION","0:M","","association"
"ASSOCIATE","ASSOCIATE_LABOR_TASK","0:M","","association"
"ASSOCIATE","ASSOCIATE_LEAVE_EARNED","0:M","","association"
"ASSOCIATE","ASSOCIATE_LEAVE_PLAN","0:M","","association"
"ASSOCIATE","ASSOCIATE_LEAVE_TAKEN","0:M","","association"
"ASSOCIATE","ASSOCIATE_ORGANIZATION_POSITION_is_assigned","0:M","","association"
"ASSOCIATE","ASSOCIATE_ORGANIZATION_POSITION_is_manager_of","0:M","","association"
"ASSOCIATE","ASSOCIATE_PAYROLL_TRANSACTION","0:M","","association"
"ASSOCIATE","ASSOCIATE_PAY_ELEMENT","0:M","","association"
"ASSOCIATE","ASSOCIATE_PERFORMANCE_EVALUATION","0:M","","association"
"ASSOCIATE","ASSOCIATE_STATUS","0:M","","association"
"ASSOCIATE","LABOR_GRIEVANCE","0:M","","association"
"ASSOCIATE","LABOR_POOL","0:M","","association"
"ASSOCIATE","PAY_STUB","0:M","","association"
"ASSOCIATE_BENEFIT_PLAN","ASSOCIATE_BENEFICIARY","0:M","","association"
"ASSOCIATE_BENEFIT_PLAN","ASSOCIATE_PLAN_CONTRIBUTION","0:M","","association"
"ASSOCIATE_BENEFIT_PLAN","INDIRECT_EARNING","0:M","","association"
"ASSOCIATE_DEDUCTION_SUBTYPE","ASSOCIATE_DEDUCTION","0:M","","association"
"ASSOCIATE_LABOR_TASK","TASK_ADJUSTMENT","0:M","","association"
"ASSOCIATE_LEAVE_REASON","ASSOCIATE_LEAVE_PLAN","0:M","","association"
"ASSOCIATE_LEAVE_REASON","ASSOCIATE_LEAVE_TAKEN","0:M","","association"
"ASSOCIATE_LEAVE_TYPE","ASSOCIATE_LEAVE_EARNED","0:M","","association"
"ASSOCIATE_LEAVE_TYPE","ASSOCIATE_LEAVE_PLAN","0:M","","association"
"ASSOCIATE_LEAVE_TYPE","ASSOCIATE_LEAVE_TAKEN","0:M","","association"
"ASSOCIATE_ORGANIZATION_POSITION","ASSOCIATE_POSITION_STATUS","0:M","","association"
"ASSOCIATE_PAYROLL_TRANSACTION","PAY_STUB_BALANCE","0:M","","association"
"ASSOCIATE_PERFORMANCE_EVALUATION","ASSOCIATE_PERFORMANCE_EVALUATION_DETAIL","0:M","","association"
"ASSOCIATE_PERFORMANCE_GRADE_TYPE","ASSOCIATE_PERFORMANCE_EVALUATION","0:M","","association"
"ASSOCIATE_PERFORMANCE_GRADE_TYPE","ASSOCIATE_PERFORMANCE_EVALUATION_DETAIL","0:M","","association"
"ASSOCIATE_PLAN_CONTRIBUTION_TYPE","ASSOCIATE_PLAN_CONTRIBUTION","0:M","","association"
"ASSOCIATE_POSITION_STATUS_TYPE","ASSOCIATE_POSITION_STATUS","0:M","","association"
"ASSOCIATE_RELATIONSHIP_TYPE","ASSOCIATE_BENEFICIARY","0:M","","association"
"ASSOCIATE_RELATIONSHIP_TYPE","ASSOCIATE_CONTACT","0:M","","association"
"ASSOCIATE_STATUS","ASSOCIATE_STATUS_REASON","0:M","","association"
"ASSOCIATE_STATUS_REASON_TYPE","ASSOCIATE_STATUS_REASON","0:M","","association"
"ASSOCIATE_STATUS_SCHEME_TYPE","ASSOCIATE_STATUS","0:M","","association"
"ASSOCIATE_STATUS_TYPE","ASSOCIATE_STATUS","0:M","","association"
"ASSOCIATION_TYPE","ASSOCIATION","0:M","","association"
"ASTRONOMICAL_EVENT_TYPE","ASTRONOMICAL_CALENDAR","0:M","","association"
"ATTACHMENT_TRANSMISSION_TYPE","CLAIM_AUTHORIZATION_ATTACHMENT","0:M","","association"
"AUDIO_PLAY","AUDIO_PLAY_RADIO_STATION_XREF","0:M","","association"
"AUDIO_PLAY","AUDIO_PLAY_TRACK","0:M","","association"
"AUDITED_TYPE","PARTY_FINANCIAL_DOCUMENT","0:M","","association"
"AUTHORIZATION_APPROVAL_TYPE","CLAIM_AUTHORIZATION","0:M","","association"
"AUTHORIZATION_EXCEPTION_REASON","HEALTH_CLAIM","0:M","","association"
"AUTHORIZATION_TYPE","DIRECT_CONTACT_EVENT","0:M","","association"
"BALANCE_CATEGORY_TYPE","AGREEMENT_BALANCE_TYPE_METRIC","0:M","","association"
"BALANCE_CATEGORY_TYPE","AGREEMENT_GROUP_BALANCE","0:M","","association"
"BALANCE_CATEGORY_TYPE","AGREEMENT_METRIC_PROJECTION","0:M","","association"
"BALANCE_CATEGORY_TYPE","AGREEMENT_RATE","0:M","","association"
"BALANCE_CATEGORY_USE_TYPE","BALANCE_CATEGORY_TYPE","0:M","","association"
"BALANCE_RATE_TYPE","AGREEMENT_RATE","0:M","","association"
"BALANCE_SHEET_GL_MAIN_ACCOUNT_TYPE","BALANCE_SHEET_GL_MAIN_ACCOUNT","0:M","","association"
"BALANCE_SHEET_TYPE","AGREEMENT","0:M","","association"
"BALANCE_SHEET_TYPE","BALANCE_SHEET_GL_MAIN_ACCOUNT","0:M","","association"
"BALANCE_SHEET_TYPE","FINANCIAL_PRODUCT","0:M","","association"
"BANKING_LINE_OF_BUSINESS_TYPE","BANKING_PRODUCT","0:M","","association"
"BANKING_PRODUCT_TYPE","BANKING_PRODUCT","0:M","","association"
"BANKRUPTCY_TYPE","PARTY_BANKRUPTCY","0:M","","association"
"BANK_DRAFT","PAYMENT_BANK_DRAFT_XREF","0:M","","association"
"BANK_IDENTIFICATION_NUMBER","CARD","0:M","","association"
"BANK_LOSS_TYPE","BANK_ACTUAL_RISK_LOSS","0:M","","association"
"BANK_TRADE_BOOK_TYPE","FINANCIAL_AGREEMENT","0:M","","association"
"BANK_TRANSFER_EVENT_TYPE","FUNDS_TRANSFER_EVENT","0:M","","association"
"BARRIER_OPTION_TYPE","BARRIER_OPTION_AGREEMENT","0:M","","association"
"BARRIER_OPTION_TYPE","BARRIER_OPTION_PRODUCT","0:M","","association"
"BASEL_1_WEIGHT","PRODUCT_GROUP_BASEL_1_WEIGHT","0:M","","association"
"BASEL_FUNCTION_TYPE","BASEL_II_APPROACH","0:M","","association"
"BASEL_FUNCTION_TYPE","RISK_CALCULATION_SCENARIO_BASEL_APPROACH","0:M","","association"
"BASEL_III_CAPITAL_TYPE","INVESTMENT_PRODUCT","0:M","","association"
"BASEL_II_APPROACH","BASEL_DEFAULT_STATUS_PARAMETER","0:M","","association"
"BASEL_II_APPROACH","BASEL_ELIGIBLE_COLLATERAL_PARAMETER","0:M","","association"
"BASEL_II_APPROACH","BASEL_ELIGIBLE_GUARANTEE_PARAMETER","0:M","","association"
"BASEL_II_APPROACH","CAPITAL_REQUIREMENTS_SUMMARY","0:M","","association"
"BASEL_II_APPROACH","CREDIT_RISK_SUMMARY","0:M","","association"
"BASEL_II_APPROACH","EQUITY_HOLDING_SUMMARY","0:M","","association"
"BASEL_II_APPROACH","FINANCIAL_AGREEMENT_BASEL_II_APPROACH","0:M","","association"
"BASEL_II_APPROACH","NON-IRB_EXPOSURE_SUMMARY","0:M","","association"
"BASEL_II_APPROACH","ORGANIZATION_BASEL_APPROACH","0:M","","association"
"BASEL_II_APPROACH","RISK_CALCULATION_SCENARIO_BASEL_APPROACH","0:M","","association"
"BASEL_II_APPROACH","RISK_MITIGATION_SUMMARY","0:M","","association"
"BASEL_II_APPROACH","TRANSITIONAL_ARRANGEMENT_PARAMETER","0:M","","association"
"BASEL_II_ASSET_CLASS","ASSET_CLASS_TO_OBLIGOR_TYPE","0:M","","association"
"BASEL_II_ASSET_CLASS","BASEL_II_ASSET_CLASS","0:M","","association"
"BASEL_II_ASSET_CLASS","CREDIT_MATURITY_SUMMARY","0:M","","association"
"BASEL_II_ASSET_CLASS","CREDIT_RISK_SUMMARY","0:M","","association"
"BASEL_II_ASSET_CLASS","FINANCE_EXPOSURE_AGREEMENT","0:M","","association"
"BASEL_IRB_RISK_MITIGANT_TYPE","RISK_MITIGANT_AGREEMENT","0:M","","association"
"BASEL_MARKET_PARTICIPANT_TYPE","ORGANIZATION","0:M","","association"
"BASEL_ORGANIZATION_TYPE","ORGANIZATION","0:M","","association"
"BEFORE_TAX_DEDUCTION_SUBTYPE","BEFORE_TAX_DEDUCTION","0:M","","association"
"BEHAVIOR_REASON","VISITOR_BEHAVIOR_ANALYSIS","0:M","","association"
"BENEFIT_PLAN","BENEFIT_PLAN_OPTION","0:M","","association"
"BENEFIT_PLAN","REGULATED_BENEFIT","0:M","","association"
"BENEFIT_PLAN_ELIGIBILITY_TERM_TYPE","BENEFIT_PLAN_OPTION_ELIGIBILITY","0:M","","association"
"BENEFIT_PLAN_OPTION","ASSOCIATE_BENEFIT_PLAN","0:M","","association"
"BENEFIT_PLAN_OPTION","BENEFIT_PLAN_OPTION_ELIGIBILITY","0:M","","association"
"BENEFIT_PLAN_OPTION","BENEFIT_PLAN_OPTION_POSITION","0:M","","association"
"BENEFIT_PLAN_OPTION_STATUS_TYPE","BENEFIT_PLAN_OPTION","0:M","","association"
"BENEFIT_PLAN_OPTION_SUBTYPE","BENEFIT_PLAN_OPTION","0:M","","association"
"BENEFIT_RULE_TYPE","CLAIM_ADJUDICATION","0:M","","association"
"BERMUDA_EXERCISE_OPTION","BERMUDA_EXERCISE_SCHEDULE","0:M","","association"
"BIC_BUSINESS_TYPE","BUSINESS_IDENTIFIER_CODE_ADDRESS","0:M","","association"
"BIC_BUSINESS_TYPE","ORGANIZATION","0:M","","association"
"BLOCK_JAPAN","STREET_ADDRESS_JAPAN","0:M","","association"
"BODY_TYPE","MOTOR_VEHICLE","0:M","","association"
"BOND","BOND_AMORTIZATION_SCHEDULE","0:M","","association"
"BOND","BOND_CALL_SCHEDULE","0:M","","association"
"BOND","BOND_PAYMENT_SCHEDULE","0:M","","association"
"BOND","BOND_PUT_SCHEDULE","0:M","","association"
"BOND_CALL_TYPE","BOND","0:M","","association"
"BOND_CONVERSION_STYLE_TYPE","CONVERTIBLE_BOND","0:M","","association"
"BOND_DELIVERY_FORM_TYPE","BOND","0:M","","association"
"BOND_ISSUE_PURPOSE_TYPE","BOND","0:M","","association"
"BOND_SUBTYPE","BOND","0:M","","association"
"BREADCRUMB_TYPE","WEB_SITE_BREADCRUMB","0:M","","association"
"BREAK_TYPE","TRADITIONAL_PLACEMENT","0:M","","association"
"BROADCAST_STATION_TYPE","ONLINE_RADIO_STATION","0:M","","association"
"BROWSER_APPLICATION_TYPE","BROWSER_VERSION","0:M","","association"
"BROWSER_IDENTIFICATION","BROWSER_PLUG-IN_XREF","0:M","","association"
"BROWSER_IDENTIFICATION","WEB_VISIT","0:M","","association"
"BROWSER_PLUG-IN","BROWSER_PLUG-IN_XREF","0:M","","association"
"BROWSER_VERSION","BROWSER_IDENTIFICATION","0:M","","association"
